Date 	Symbol 	Security Name 	Client Name 	Buy / Sell 	Quantity Traded 	Trade Price / Wght. Avg. Price 	Remarks 
10-Aug-23	LINCOLN	Lincoln Pharma Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"1,32,733"	480.98	-
10-Aug-23	NIRAJ	Niraj Cement Struc Ltd	RAM JIWAN SINGH SMRITY TRUST	SELL	"2,24,848"	44.44	-
10-Aug-23	NIRMAN	Nirman Agri Gentics Ltd	SURYANARAYANA RAJU VEGESNA	BUY	"1,200"	147	-
10-Aug-23	NIRMAN	Nirman Agri Gentics Ltd	SURYANARAYANA RAJU VEGESNA	SELL	"32,400"	146.52	-
10-Aug-23	OMFURN	Omfurn India Limited	SHUBHAM FINANCIAL SERVICES	BUY	"70,000"	51	-
10-Aug-23	PLPHAR-RE	Piramal Pharma Limited	BNP PARIBAS ARBITRAGE	BUY	"8,39,527"	16.09	-
10-Aug-23	PLPHAR-RE	Piramal Pharma Limited	LIFE INSURANCE CORPORATION OF INDIA	SELL	"16,57,451"	15.65	-
10-Aug-23	PRITIKAUTO	Pritika Auto Indus Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"5,17,990"	24.92	-
10-Aug-23	PRITIKAUTO	Pritika Auto Indus Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"5,17,990"	24.99	-
10-Aug-23	REFEX	Refex Industries Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	BUY	"1,50,001"	641.64	-
10-Aug-23	REFEX	Refex Industries Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"1,44,476"	639.87	-
10-Aug-23	RHFL	Reliance Home Finance Ltd	EPITOME TRADING AND INVESTMENTS	BUY	"25,00,000"	2.05	-
10-Aug-23	RHFL	Reliance Home Finance Ltd	EPITOME TRADING AND INVESTMENTS	SELL	"10,51,748"	2.01	-
10-Aug-23	RHFL	Reliance Home Finance Ltd	MEHTA SHWETA  R	BUY	"25,00,000"	2.12	-
10-Aug-23	RHFL	Reliance Home Finance Ltd	MONEYCREW FINTEC PRIVATE LIMITED	BUY	"45,00,000"	2.15	-
10-Aug-23	RHFL	Reliance Home Finance Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	BUY	5	2.1	-
10-Aug-23	RHFL	Reliance Home Finance Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	SELL	"1,07,09,687"	2.07	-
10-Aug-23	RHFL	Reliance Home Finance Ltd	SAHASTRAA ADVISORS PRIVATE LIMITED	BUY	"66,00,000"	2.08	-
10-Aug-23	RHFL	Reliance Home Finance Ltd	SAHASTRAA ADVISORS PRIVATE LIMITED	SELL	"1,49,49,243"	2.08	-
10-Aug-23	RHFL	Reliance Home Finance Ltd	TOPGAIN FINANCE PRIVATE LIMITED	BUY	"29,54,145"	2.1	-
10-Aug-23	RHFL	Reliance Home Finance Ltd	TOPGAIN FINANCE PRIVATE LIMITED	SELL	"57,15,001"	2.08	-
10-Aug-23	RIIL	Reliance Indl Infra Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"1,17,751"	"1,006.71"	-
10-Aug-23	RIIL	Reliance Indl Infra Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"1,17,751"	"1,007.02"	-
10-Aug-23	RPOWER	Reliance Power Limited	HRTI PRIVATE LIMITED	BUY	"2,45,55,874"	17.63	-
10-Aug-23	RPOWER	Reliance Power Limited	HRTI PRIVATE LIMITED	SELL	"2,57,94,254"	17.66	-
10-Aug-23	SAHANA	Sahana System Limited	AJAY  SALVI	BUY	"60,000"	150.84	-
10-Aug-23	SAHANA	Sahana System Limited	CINCO STOCK VISION LLP	SELL	"50,000"	151	-
10-Aug-23	SAHANA	Sahana System Limited	MAHADEV MANUBHAI MAKVANA	BUY	"50,000"	151	-
10-Aug-23	SAHANA	Sahana System Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"50,000"	151	-
10-Aug-23	SIMPLEXINF	Simplex Infrastructures L	EARNEST SHIPPING AND SHIP BUILDERS LIMITED	BUY	"4,93,405"	48.32	-
10-Aug-23	SOTAC	Sotac Pharmaceuticals Ltd	AXITA EXPORTS PRIVATE LIMITED	BUY	"81,600"	121.63	-
10-Aug-23	SOTAC	Sotac Pharmaceuticals Ltd	SAMBHAVNATH INVESTMENTS AND FINANCES PRIVATE LIMITED	SELL	"81,600"	121.63	-
10-Aug-23	SYNOPTICS	Synoptics Technologies L	MAHADEV MANUBHAI MAKVANA	BUY	"12,000"	130.96	-
10-Aug-23	SYNOPTICS	Synoptics Technologies L	MAHADEV MANUBHAI MAKVANA	SELL	"45,000"	130.57	-
10-Aug-23	TALBROAUTO	Talbros Automotive Compon	GRAVITON RESEARCH CAPITAL LLP	BUY	"84,003"	"1,087.99"	-
10-Aug-23	TALBROAUTO	Talbros Automotive Compon	GRAVITON RESEARCH CAPITAL LLP	SELL	"84,003"	"1,087.00"	-
10-Aug-23	TATAMOTORS	Tata Motors Limited	CITIBANK NA	SELL	"3,48,92,000"	598.77	-
10-Aug-23	TFCILTD	Tourism Finance Corp	CRONY VYAPAR PVT LTD	BUY	"12,27,885"	106.08	-
10-Aug-23	TFCILTD	Tourism Finance Corp	CRONY VYAPAR PVT LTD	SELL	"12,27,885"	105.8	-
10-Aug-23	TFCILTD	Tourism Finance Corp	GRAVITON RESEARCH CAPITAL LLP	BUY	"5,29,254"	105.12	-
10-Aug-23	TFCILTD	Tourism Finance Corp	GRAVITON RESEARCH CAPITAL LLP	SELL	"5,29,254"	105.23	-
10-Aug-23	TRIDHYA	Tridhya Tech Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	BUY	"2,10,000"	40.35	-
10-Aug-23	TRIDHYA	Tridhya Tech Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"81,000"	40.5	-
10-Aug-23	TRIDHYA	Tridhya Tech Limited	NIMIT JAYENDRA SHAH	BUY	"1,20,000"	44.8	-
10-Aug-23	TRIDHYA	Tridhya Tech Limited	NIMIT JAYENDRA SHAH	SELL	"1,20,000"	42.49	-
10-Aug-23	TRIDHYA	Tridhya Tech Limited	SOMANI VENTURES AND INNOVATIONS LIMITED	BUY	"2,19,000"	48.02	-
10-Aug-23	TRIDHYA	Tridhya Tech Limited	SOMANI VENTURES AND INNOVATIONS LIMITED	SELL	"12,24,000"	43.35	-
10-Aug-23	VAKRANGEE	Vakrangee Limited	HRTI PRIVATE LIMITED	BUY	"58,04,448"	17.09	-
10-Aug-23	VAKRANGEE	Vakrangee Limited	HRTI PRIVATE LIMITED	SELL	"59,91,909"	17.12	-
10-Aug-23	VAKRANGEE	Vakrangee Limited	SAHASTRAA ADVISORS PRIVATE LIMITED	BUY	"54,81,466"	17.21	-
10-Aug-23	VAKRANGEE	Vakrangee Limited	SAHASTRAA ADVISORS PRIVATE LIMITED	SELL	"52,95,492"	17.27	-
10-Aug-23	VCL-RE	Vaxtex Cotfab Limited	HITESHKUMAR	BUY	"3,40,602"	0.05	-
10-Aug-23	VCL-RE	Vaxtex Cotfab Limited	JANAK NAVINBHAI PANCHAL	SELL	"4,53,422"	0.1	-
10-Aug-23	VCL-RE	Vaxtex Cotfab Limited	TARA CAPITAL PARTNERS INDIA PRIVATE LIMITED	BUY	"15,00,000"	0.05	-
10-Aug-23	VCL-RE	Vaxtex Cotfab Limited	TARA CAPITAL PARTNERS INDIA PRIVATE LIMITED	SELL	"17,800"	0.15	-
10-Aug-23	VCL-RE	Vaxtex Cotfab Limited	VAX ENTERPRISE PRIVATE LIMITED	SELL	"40,00,000"	0.05	-
10-Aug-23	VCL-RE	Vaxtex Cotfab Limited	VAXFAB ENTERPRISES LIMITED	SELL	"35,00,000"	0.07	-
10-Aug-23	VIKASECO	Vikas EcoTech Limited	VISHWAS FINCAP SERVICES PRIVATE LIMITED	BUY	"77,97,745"	3.04	-
10-Aug-23	VIKASECO	Vikas EcoTech Limited	VISHWAS FINCAP SERVICES PRIVATE LIMITED	SELL	"63,04,745"	3.05	-
10-Aug-23	VIVIANA	Viviana Power Tech Ltd	MOKSHA ASIA PACIFIC SECURITIES PRIVATE LIMITED	BUY	"50,000"	154.09	-
10-Aug-23	VIVIANA	Viviana Power Tech Ltd	MOKSHA ASIA PACIFIC SECURITIES PRIVATE LIMITED	SELL	"50,000"	161.54	-
10-Aug-23	VIVIANA	Viviana Power Tech Ltd	VARUN KAKKAR	BUY	"34,000"	161.55	-
10-Aug-23	VIVIANA	Viviana Power Tech Ltd	VARUN KAKKAR	SELL	"32,000"	154.11	-
10-Aug-23	WINDLAS	Windlas Biotech Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"1,25,706"	377.4	-
10-Aug-23	WINDLAS	Windlas Biotech Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"1,25,706"	377.57	-
11-Aug-23	ANTGRAPHIC	Antarctica Graphics Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	BUY	"15,00,000"	1.2	-
11-Aug-23	ANTGRAPHIC	Antarctica Graphics Ltd	VIBRANT SECURITIES PVT. LTD	BUY	"4,41,511"	1.18	-
11-Aug-23	ANTGRAPHIC	Antarctica Graphics Ltd	VIBRANT SECURITIES PVT. LTD	SELL	"9,11,451"	1.2	-
11-Aug-23	ASALCBR	Asso Alcohols & Brew Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"93,846"	448.85	-
11-Aug-23	ASALCBR	Asso Alcohols & Brew Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"93,846"	447.08	-
11-Aug-23	ASALCBR	Asso Alcohols & Brew Ltd	PRABHA MOHTA	SELL	"1,59,453"	438.7	-
11-Aug-23	BAIDFIN	Baid Finserv Limited	ESAAR (INDIA) LIMITED	BUY	"8,02,259"	39.96	-
11-Aug-23	BAIDFIN	Baid Finserv Limited	ESAAR (INDIA) LIMITED	SELL	"8,02,259"	39.54	-
11-Aug-23	CUPID	Cupid Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"2,66,150"	324.72	-
11-Aug-23	CUPID	Cupid Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"2,66,150"	324.95	-
11-Aug-23	CUPID	Cupid Limited	PLASMA COMMERCIALS PRIVATE LIMITED	BUY	"1,25,000"	330.5	-
11-Aug-23	CUPID	Cupid Limited	QE SECURITIES LLP	BUY	"91,409"	326.9	-
11-Aug-23	CUPID	Cupid Limited	QE SECURITIES LLP	SELL	"98,450"	328.69	-
11-Aug-23	CUPID	Cupid Limited	XTX MARKETS LLP	BUY	"62,044"	324.37	-
11-Aug-23	CUPID	Cupid Limited	XTX MARKETS LLP	SELL	"66,690"	325.99	-
11-Aug-23	DREDGECORP	Dredging Corporation of I	GRAVITON RESEARCH CAPITAL LLP	BUY	"1,44,738"	386.77	-
11-Aug-23	DREDGECORP	Dredging Corporation of I	GRAVITON RESEARCH CAPITAL LLP	SELL	"1,44,738"	386.83	-
11-Aug-23	GMMPFAUDLR	GMM Pfaudler Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"3,87,254"	"1,589.03"	-
11-Aug-23	GMMPFAUDLR	GMM Pfaudler Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"3,87,254"	"1,590.37"	-
11-Aug-23	HCC	Hindustan Construc Co.	CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED	BUY	"80,49,864"	24.88	-
11-Aug-23	HCC	Hindustan Construc Co.	CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED	SELL	"96,76,145"	25.07	-
11-Aug-23	HCC	Hindustan Construc Co.	HRTI PRIVATE LIMITED	BUY	"1,59,43,336"	24.92	-
11-Aug-23	HCC	Hindustan Construc Co.	HRTI PRIVATE LIMITED	SELL	"1,53,46,041"	24.94	-
11-Aug-23	HCC	Hindustan Construc Co.	JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED	BUY	"1,65,09,412"	25.27	-
11-Aug-23	HCC	Hindustan Construc Co.	JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED	SELL	"1,65,09,412"	25.28	-
11-Aug-23	HIMATSEIDE	Himatsingka Seide Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"8,33,283"	134.85	-
11-Aug-23	HIMATSEIDE	Himatsingka Seide Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"8,33,283"	134.94	-
11-Aug-23	KESORAMIND	Kesoram Industries Ltd.	EUSTON INDUSTRIES LIMITED	SELL	"53,15,325"	95	-
11-Aug-23	KESORAMIND	Kesoram Industries Ltd.	ICM FINANCE PRIVATE LIMITED	BUY	"25,00,000"	94.99	-
11-Aug-23	KESORAMIND	Kesoram Industries Ltd.	ICM FINANCE PRIVATE LIMITED	SELL	"2,000"	95.5	-
11-Aug-23	LYPSAGEMS	Lypsa Gems & Jewel Ltd	GAJANAND SHYAMSUNDER MUNDHRA	BUY	"1,53,000"	6.68	-
11-Aug-23	LYPSAGEMS	Lypsa Gems & Jewel Ltd	SANDEEP PRAKASHCHANDRA JAIN (HUF)	BUY	"1,64,578"	6.61	-
11-Aug-23	LYPSAGEMS	Lypsa Gems & Jewel Ltd	SANDEEP PRAKASHCHANDRA JAIN (HUF)	SELL	"1,44,777"	6.6	-
11-Aug-23	NCLIND	NCL Industries Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"2,48,983"	218.69	-
11-Aug-23	NCLIND	NCL Industries Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"2,48,983"	218.41	-
11-Aug-23	ORIANA	Oriana Power Limited	SOCIETE GENERALE	BUY	"2,00,400"	308.31	-
11-Aug-23	ORIANA	Oriana Power Limited	VORA FINANCIAL SERVICES PVT LTD	BUY	"1,20,000"	302	-
11-Aug-23	PATINTLOG	Patel Integrated Logistic	ASGAR SHAKOOR PATEL	SELL	"7,81,993"	18.56	-
11-Aug-23	PERFECT	Perfect Infraengineer Ltd	KRIIS PORTFOLIO PRIVATE LIMITED	BUY	"66,000"	21.5	-
11-Aug-23	PRAKASHSTL	Prakash Steelage Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	BUY	"15,00,004"	5.5	-
11-Aug-23	PRAKASHSTL	Prakash Steelage Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	SELL	"15,00,004"	5.5	-
11-Aug-23	PRITIKA	Pritika Eng Compo Ltd	SMC GLOBAL SECURITIES LIMITED	BUY	"28,000"	49.93	-
11-Aug-23	PRITIKA	Pritika Eng Compo Ltd	SMC GLOBAL SECURITIES LIMITED	SELL	"56,000"	49.46	-
11-Aug-23	QFIL	Quality Foils (India) Ltd	SS CORPORATE SECURITIES LIMITED	SELL	"16,000"	87.44	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	ASCENT INDIA FUND III	SELL	"67,64,954"	105.55	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	BONANZA COMMODITY BROKERS PRIVATE LIMITED	BUY	"11,86,456"	105.59	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	BONANZA COMMODITY BROKERS PRIVATE LIMITED	SELL	"12,25,605"	105.89	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"8,60,705"	106.78	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"8,60,705"	106.8	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	JAINAM BROKING LIMITED	BUY	"18,08,372"	106.31	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	JAINAM BROKING LIMITED	SELL	"10,97,397"	104.85	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	MANSI SHARE AND STOCK ADVISORS PVT LTD	BUY	"16,02,124"	105.48	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"15,77,121"	107.02	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	SETU SECURITIES PVT LTD	BUY	"6,32,386"	106.35	-
11-Aug-23	RADIANTCMS	Radiant Cash Mgmt Ser Ltd	SETU SECURITIES PVT LTD	SELL	"5,88,275"	105.9	-
11-Aug-23	RHFL	Reliance Home Finance Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	SELL	"24,83,876"	1.9	-
11-Aug-23	RHFL	Reliance Home Finance Ltd	NX BLOCK TRADES PRIVATE LIMITED	SELL	"29,51,727"	1.9	-
11-Aug-23	RHFL	Reliance Home Finance Ltd	SAHASTRAA ADVISORS PRIVATE LIMITED	SELL	"30,00,000"	1.9	-
11-Aug-23	RITES	RITES Limited	SOCIETE GENERALE	BUY	"12,20,000"	475.4	-
11-Aug-23	RPSGVENT	RPSG VENTURES LIMITED	UJWAL KUMAR PAGARIYA	BUY	"1,82,666"	647.59	-
11-Aug-23	SAHANA	Sahana System Limited	AJAY  SALVI	BUY	"2,19,000"	165.22	-
11-Aug-23	SAHANA	Sahana System Limited	AJAY  SALVI	SELL	"2,51,000"	159.85	-
11-Aug-23	SAHANA	Sahana System Limited	CHAUDHARY JAGDISH MADHAVLAL	BUY	"1,58,000"	157.41	-
11-Aug-23	SAHANA	Sahana System Limited	CINCO STOCK VISION LLP	SELL	"50,000"	155	-
11-Aug-23	SAHANA	Sahana System Limited	MAHADEV MANUBHAI MAKVANA	BUY	"20,000"	157.75	-
11-Aug-23	SAHANA	Sahana System Limited	MAHADEV MANUBHAI MAKVANA	SELL	"68,000"	155.31	-
11-Aug-23	SAHANA	Sahana System Limited	MANOJKUMAR MADHAVLAL CHAUDHARI	BUY	"1,58,000"	157.41	-
11-Aug-23	SAHANA	Sahana System Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"50,000"	155	-
11-Aug-23	SAHANA	Sahana System Limited	PELICAN PORTFOLIO SERVICES PRIVATE LIMITED	SELL	"57,000"	168.4	-
11-Aug-23	SAHANA	Sahana System Limited	SEEMA DILIP VORA	SELL	"44,000"	168	-
11-Aug-23	SATIA	Satia Industries Limited	EPOCH SYNTHETICS PRIVATE LIMITED	BUY	"9,55,629"	119.89	-
11-Aug-23	SATIA	Satia Industries Limited	EPOCH SYNTHETICS PRIVATE LIMITED	SELL	"9,55,629"	119.62	-
11-Aug-23	SATIA	Satia Industries Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"10,49,313"	120.64	-
11-Aug-23	SATIA	Satia Industries Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"10,49,313"	120.68	-
11-Aug-23	SATIA	Satia Industries Limited	MUKTSAR LOGISTICS AND TRADING PRIVATE LIMITED	BUY	"10,000"	122.45	-
11-Aug-23	SATIA	Satia Industries Limited	MUKTSAR LOGISTICS AND TRADING PRIVATE LIMITED	SELL	"5,00,000"	120.64	-
11-Aug-23	SIMPLEXINF	Simplex Infrastructures L	HDFC MUTUAL FUND	SELL	"5,00,000"	52.47	-
11-Aug-23	SIMPLEXINF	Simplex Infrastructures L	HDFC MUTUAL FUND	SELL	"4,81,300"	52.35	-
11-Aug-23	SIMPLEXINF	Simplex Infrastructures L	ICM FINANCE PRIVATE LIMITED	BUY	"3,00,000"	52.49	-
11-Aug-23	SIMPLEXINF	Simplex Infrastructures L	MARYADA BARTER PVT LTD	BUY	"4,00,000"	52.35	-
11-Aug-23	SKMEGGPROD	SKM Egg Products Export	SETU SECURITIES PVT LTD	BUY	"1,16,839"	350.82	-
11-Aug-23	SKMEGGPROD	SKM Egg Products Export	SETU SECURITIES PVT LTD	SELL	"1,33,757"	351.71	-
11-Aug-23	SMVD	SMVD Poly Pack Limited	VISCO TRADE ASSOCIATES LIMITED	BUY	"76,760"	8.69	-
11-Aug-23	TRU	TruCap Finance Limited	MITHANI INVESTMENT AND TRADING PRIVATE LIMITED	BUY	"6,00,068"	54.26	-
11-Aug-23	TRU	TruCap Finance Limited	MITHANI INVESTMENT AND TRADING PRIVATE LIMITED	SELL	"5,68,625"	54.2	-
11-Aug-23	UCL	Ushanti Colour Chem Ltd	SHAH SHWETA SAMIRBHAI	SELL	"98,000"	65	-
11-Aug-23	VAISHALI	Vaishali Pharma Limited	JAINAM BROKING LIMITED	BUY	"70,000"	139.98	-
11-Aug-23	VAISHALI	Vaishali Pharma Limited	JAINAM BROKING LIMITED	SELL	"1,03,000"	140.1	-
11-Aug-23	VAISHALI	Vaishali Pharma Limited	L7 HITECH PRIVATE LIMITED	BUY	"70,000"	140.15	-
11-Aug-23	VCL-RE	Vaxtex Cotfab Limited	TARA CAPITAL PARTNERS INDIA PRIVATE LIMITED	BUY	"1,26,097"	0.05	-
11-Aug-23	VCL-RE	Vaxtex Cotfab Limited	TARA CAPITAL PARTNERS INDIA PRIVATE LIMITED	SELL	"11,00,533"	0.1	-
11-Aug-23	VCL-RE	Vaxtex Cotfab Limited	VAX ENTERPRISE PRIVATE LIMITED	BUY	"16,72,577"	0.1	-
11-Aug-23	VCL-RE	Vaxtex Cotfab Limited	VAXFAB ENTERPRISES LIMITED	SELL	"8,10,472"	0.1	-
11-Aug-23	VINSYS	Vinsys IT Services Ind Lt	SUNFLOWER BROKING PRIVATE LIMITED	BUY	"1,50,000"	214.15	-
11-Aug-23	VINSYS	Vinsys IT Services Ind Lt	VORA FINANCIAL SERVICES PVT LTD	BUY	"1,20,000"	207.25	-
11-Aug-23	VINSYS	Vinsys IT Services Ind Lt	ZINNIA GLOBAL FUND PCC - CELL DEWCAP FUND	BUY	"1,00,000"	217.6	-
11-Aug-23	VIVIANA	Viviana Power Tech Ltd	JAI GOPAL KAKKAR HUF	BUY	"54,000"	165.96	-
11-Aug-23	VIVIANA	Viviana Power Tech Ltd	JAI GOPAL KAKKAR HUF	SELL	"50,000"	160.64	-
11-Aug-23	VIVIANA	Viviana Power Tech Ltd	MOKSHA ASIA PACIFIC SECURITIES PRIVATE LIMITED	BUY	"42,000"	160.29	-
11-Aug-23	VIVIANA	Viviana Power Tech Ltd	MOKSHA ASIA PACIFIC SECURITIES PRIVATE LIMITED	SELL	"44,000"	165.96	-
14-Aug-23	ABCOTS	A B Cotspin India Limited	VIJAY SINGLA	BUY	"72,000"	48.82	-
14-Aug-23	AGRITECH	Agri-Tech (India) Limited	ANKITA VISHAL SHAH	BUY	"30,570"	166.27	-
14-Aug-23	AGRITECH	Agri-Tech (India) Limited	ANKITA VISHAL SHAH	SELL	"30,570"	167.6	-
14-Aug-23	ANTGRAPHIC	Antarctica Graphics Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	SELL	"15,00,000"	1.3	-
14-Aug-23	ANTGRAPHIC	Antarctica Graphics Ltd	VIBRANT SECURITIES PVT. LTD	BUY	"18,86,152"	1.28	-
14-Aug-23	ANTGRAPHIC	Antarctica Graphics Ltd	VIBRANT SECURITIES PVT. LTD	SELL	"11,39,346"	1.28	-
14-Aug-23	BOMDYEING	Bombay Dyeing & Mfg Co.	GRAVITON RESEARCH CAPITAL LLP	BUY	"13,74,656"	126.96	-
14-Aug-23	BOMDYEING	Bombay Dyeing & Mfg Co.	GRAVITON RESEARCH CAPITAL LLP	SELL	"13,74,656"	126.87	-
14-Aug-23	BROOKS-RE	Brooks Lab Limited	BRJ RESOURCES PRIVATE LIMITED	SELL	"11,900"	31.56	-
14-Aug-23	BROOKS-RE	Brooks Lab Limited	UMASHANKAR AGARWALA	SELL	"11,391"	31.33	-
14-Aug-23	DBREALTY	D B Realty Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"17,70,541"	103.93	-
14-Aug-23	DBREALTY	D B Realty Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"17,70,541"	103.73	-
14-Aug-23	DIL	Debock Industries Limited	ESAAR (INDIA) LIMITED	BUY	"5,67,945"	11.62	-
14-Aug-23	DIL	Debock Industries Limited	ESAAR (INDIA) LIMITED	SELL	"1,90,251"	11.64	-
14-Aug-23	DRONE	Drone Destination Limited	YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .	BUY	"1,86,000"	142.27	-
14-Aug-23	DRONE	Drone Destination Limited	YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .	SELL	"2,16,000"	141.82	-
14-Aug-23	GAYAPROJ	Gayatri Projects Ltd	ASHJEET SINGH GURBIR SINGH SARNA	BUY	"14,65,000"	6.43	-
14-Aug-23	GRSE	Garden Reach Ship	GRAVITON RESEARCH CAPITAL LLP	BUY	"7,44,632"	640.78	-
14-Aug-23	GRSE	Garden Reach Ship	GRAVITON RESEARCH CAPITAL LLP	SELL	"7,44,632"	641.13	-
14-Aug-23	GSLSU	Global Surfaces Limited	HEMALI PATHIK THAKKAR	BUY	"1,66,532"	183.85	-
14-Aug-23	GSLSU	Global Surfaces Limited	HEMALI PATHIK THAKKAR	SELL	"2,13,532"	182.69	-
14-Aug-23	HCC	Hindustan Construc Co.	HRTI PRIVATE LIMITED	BUY	"1,03,11,136"	25.29	-
14-Aug-23	HCC	Hindustan Construc Co.	HRTI PRIVATE LIMITED	SELL	"1,06,84,586"	25.31	-
14-Aug-23	JAIPURKURT	Nandani Creation Limited	MERU INVESTMENT FUND PCC- CELL 1	BUY	"1,00,000"	89.03	-
14-Aug-23	JAIPURKURT	Nandani Creation Limited	ZYANA STOCKS AND COMMODITIES	SELL	"1,00,000"	89	-
14-Aug-23	KHADIM	Khadim India Limited	CHOTRANI NAMRATA ASHOK	SELL	"1,16,600"	249.99	-
14-Aug-23	KHADIM	Khadim India Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"1,28,702"	256.26	-
14-Aug-23	KHADIM	Khadim India Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"1,28,702"	256.43	-
14-Aug-23	KHADIM	Khadim India Limited	JAINAM BROKING LIMITED	BUY	"97,100"	253.89	-
14-Aug-23	KHADIM	Khadim India Limited	JAINAM BROKING LIMITED	SELL	"9,000"	262.08	-
14-Aug-23	MAXIND	Max India Limited	AIONIOS ALPHA FUND I	BUY	"2,36,000"	157.29	-
14-Aug-23	ORIENTALTL	Oriental Trimex Limited	SHYAM M JATIA	BUY	"1,50,000"	7.88	-
14-Aug-23	PATINTLOG	Patel Integrated Logistic	ASGAR SHAKOOR PATEL	SELL	"3,50,000"	19.02	-
14-Aug-23	PERF-RE	Perfect Infra Limited-RE	UNION BANK OF INDIA	SELL	"36,000"	4.59	-
14-Aug-23	PERF-RE	Perfect Infra Limited-RE	VIJAY KUMAR PAHWA	SELL	"48,000"	5.55	-
14-Aug-23	PERFECT	Perfect Infraengineer Ltd	HAPPY WALIA	BUY	"60,000"	24.44	-
14-Aug-23	PRAKASHSTL	Prakash Steelage Ltd	HI GROWTH CORPORATE SERVICES PVT LTD	BUY	"37,12,638"	6.42	-
14-Aug-23	PRAKASHSTL	Prakash Steelage Ltd	HI GROWTH CORPORATE SERVICES PVT LTD	SELL	"35,46,007"	6.45	-
14-Aug-23	PRAKASHSTL	Prakash Steelage Ltd	PURVISH MUKESH SHAH	BUY	"10,97,176"	6.52	-
14-Aug-23	PRAKASHSTL	Prakash Steelage Ltd	PURVISH MUKESH SHAH	SELL	"8,82,938"	6.53	-
14-Aug-23	SAHANA	Sahana System Limited	BONANZA COMMODITY BROKERS PRIVATE LIMITED	SELL	"65,000"	163.45	-
14-Aug-23	SAHANA	Sahana System Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	BUY	"10,000"	161	-
14-Aug-23	SAHANA	Sahana System Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"2,00,000"	160.55	-
